route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
80,7,7_100034_15_80_5,Roxel,,,,80_11_1,,
80,7,7_100034_16_80_5,Hauptbahnhof,,,,80_12_1,,
80,7,7_100034_18_80_5,Roxel,,,,80_11_1,,
5,7,7_100035_2_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,7,7_100035_3_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,7,7_100035_4_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,7,7_100035_5_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,7,7_100035_6_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,7,7_100035_7_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,7,7_100035_8_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,7,7_100035_9_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,7,7_100035_10_5_1,Hiltrup Bahnhof,,,,5_8_1,,
81,7,7_100035_12_81_1,Kinderhaus Brüningheide,,,,81_9_1,,
81,7,7_100035_13_81_1,Amelsbüren,,,,81_14_1,,
81,7,7_100035_14_81_1,Kinderhaus Brüningheide,,,,81_11_1,,
9,7,7_100036_2_9_11,Von-Humboldt-Straße,,,,9_3_1,,
9,7,7_100036_3_9_11,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,7,7_100036_4_9_11,Von-Humboldt-Straße,,,,9_3_1,,
9,7,7_100036_5_9_11,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,7,7_100036_6_9_11,Von-Humboldt-Straße,,,,9_3_1,,
9,7,7_100036_7_9_11,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,7,7_100036_8_9_11,Von-Humboldt-Straße,,,,9_3_1,,
9,7,7_100036_9_9_11,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,7,7_100036_10_9_11,Von-Humboldt-Straße,,,,9_3_1,,
4,7,7_100037_2_4_7,Clemenshospital,,,,4_6_1,,
4,7,7_100037_4_4_7,Waldfriedhof Lauheide,,,,4_1_1,,
4,7,7_100037_5_4_7,Clemenshospital,,,,4_8_1,,
4,7,7_100037_7_4_7,Gelmer,,,,4_7_1,,
4,7,7_100037_8_4_7,Clemenshospital,,,,4_6_1,,
4,7,7_100037_10_4_7,Waldfriedhof Lauheide,,,,4_1_1,,
4,7,7_100037_11_4_7,Clemenshospital,,,,4_8_1,,
4,7,7_100037_13_4_7,Gelmer,,,,4_7_1,,
4,7,7_100037_14_4_7,Clemenshospital,,,,4_6_1,,
4,7,7_100037_16_4_7,Handorf Kaserne,,,,4_11_1,,
4,7,7_100037_17_4_7,Clemenshospital,,,,4_10_1,,
83,7,7_100037_19_83_7,Handorf Hornheide,,,,83_9_1,,
83,7,7_100037_21_83_7,Mecklenbeck Meckmannweg,,,,83_10_1,,
83,7,7_100037_22_83_7,Handorf Hornheide,,,,83_9_1,,
83,7,7_100037_24_83_7,Mecklenbeck Meckmannweg,,,,83_10_1,,
15,7,7_100038_2_15_10,Kinderhaus Brüningheide,,,,15_9_1,,
15,7,7_100038_3_15_10,Albachten Bahnhof,,,,15_8_1,,
15,7,7_100038_4_15_10,Kinderhaus Brüningheide,,,,15_9_1,,
15,7,7_100038_5_15_10,Albachten Bahnhof,,,,15_8_1,,
15,7,7_100038_6_15_10,Kinderhaus Brüningheide,,,,15_9_1,,
16,7,7_100038_7_16_10,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,7,7_100038_8_16_10,Kinderhaus Brüningheide,,,,16_1_1,,
15,7,7_100038_9_15_10,Albachten Bahnhof,,,,15_8_1,,
15,7,7_100038_10_15_10,Kinderhaus Brüningheide,,,,15_9_1,,
16,7,7_100038_11_16_10,Mecklenbeck Meckmannweg,,,,16_2_1,,
83,7,7_100038_12_83_10,Handorf Hornheide,,,,83_9_1,,
10,7,7_100039_2_10_2,Mecklenbeck Meckmannweg,,,,10_6_1,,
10,7,7_100039_3_10_2,Handorf Hornheide,,,,10_7_1,,
10,7,7_100039_5_10_2,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,7,7_100039_6_10_2,Handorf Hornheide,,,,10_7_1,,
10,7,7_100039_8_10_2,Mecklenbeck Waldweg,,,,10_408_1,,
10,7,7_100039_9_10_2,Handorf Hornheide,,,,10_315_1,,
10,7,7_100039_11_10_2,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,7,7_100039_12_10_2,Handorf Hornheide,,,,10_7_1,,
10,7,7_100039_14_10_2,Mecklenbeck Waldweg,,,,10_408_1,,
10,7,7_100039_15_10_2,Handorf Hornheide,,,,10_315_1,,
83,7,7_100039_17_83_2,Mecklenbeck Meckmannweg,,,,83_12_1,,
83,7,7_100039_18_83_2,Handorf Hornheide,,,,83_9_1,,
15,7,7_100040_2_15_12,Albachten Bahnhof,,,,15_8_1,,
15,7,7_100040_3_15_12,Kinderhaus Brüningheide,,,,15_9_1,,
15,7,7_100040_4_15_12,Albachten Bahnhof,,,,15_8_1,,
10,7,7_100040_6_10_12,Handorf Hornheide,,,,10_315_1,,
10,7,7_100040_8_10_12,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,7,7_100040_9_10_12,Handorf Hornheide,,,,10_7_1,,
10,7,7_100040_11_10_12,Mecklenbeck Waldweg,,,,10_408_1,,
10,7,7_100040_12_10_12,Handorf Hornheide,,,,10_315_1,,
10,7,7_100040_14_10_12,Mecklenbeck Meckmannweg,,,,10_4_1,,
84,7,7_100040_16_84_12,Tannenhof,,,,84_7_1,,
84,7,7_100040_17_84_12,Albachten Bahnhof,,,,84_10_1,,
84,7,7_100040_18_84_12,Tannenhof,,,,84_17_1,,
84,7,7_100040_19_84_12,Albachten Bahnhof,,,,84_10_1,,
84,7,7_100040_20_84_12,Tannenhof,,,,84_17_1,,
4,7,7_100041_2_4_3,Waldfriedhof Lauheide,,,,4_1_1,,
4,7,7_100041_3_4_3,Clemenshospital,,,,4_8_1,,
4,7,7_100041_5_4_3,Gelmer,,,,4_7_1,,
4,7,7_100041_6_4_3,Clemenshospital,,,,4_6_1,,
4,7,7_100041_8_4_3,Gelmer,,,,4_7_1,,
4,7,7_100041_9_4_3,Clemenshospital,,,,4_6_1,,
4,7,7_100041_11_4_3,Waldfriedhof Lauheide,,,,4_1_1,,
4,7,7_100041_12_4_3,Clemenshospital,,,,4_8_1,,
4,7,7_100041_14_4_3,Gelmer,,,,4_7_1,,
4,7,7_100041_15_4_3,Clemenshospital,,,,4_6_1,,
19,7,7_100042_2_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_3_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_5_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_6_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_8_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_9_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_11_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_12_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_14_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_15_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_17_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_18_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_20_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_21_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_23_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_24_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_26_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_27_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_29_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_30_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_32_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_33_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_35_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_36_19_1,Sprakel,,,,19_1_1,,
19,7,7_100042_38_19_1,Coerde,,,,19_2_1,,
19,7,7_100042_39_19_1,Sprakel,,,,19_1_1,,
11,7,7_100043_2_11_2,Tannenhof,,,,11_6_1,,
11,7,7_100043_3_11_2,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100043_4_11_2,Tannenhof,,,,11_6_1,,
11,7,7_100043_5_11_2,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100043_6_11_2,Tannenhof,,,,11_6_1,,
11,7,7_100043_7_11_2,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100043_8_11_2,Tannenhof,,,,11_6_1,,
11,7,7_100043_9_11_2,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100043_10_11_2,Tannenhof,,,,11_6_1,,
11,7,7_100043_11_11_2,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100043_12_11_2,Tannenhof,,,,11_6_1,,
84,7,7_100043_13_84_2,Albachten Bahnhof,,,,84_10_1,,
84,7,7_100043_14_84_2,Tannenhof,,,,84_17_1,,
5,7,7_100044_2_5_6,Nienberge Hannaschweg,,,,5_5_1,,
5,7,7_100044_3_5_6,Hiltrup Bahnhof,,,,5_8_1,,
5,7,7_100044_4_5_6,Nienberge Hannaschweg,,,,5_5_1,,
5,7,7_100044_5_5_6,Hiltrup Bahnhof,,,,5_8_1,,
5,7,7_100044_6_5_6,Nienberge Hannaschweg,,,,5_5_1,,
5,7,7_100044_7_5_6,Hiltrup Bahnhof,,,,5_8_1,,
5,7,7_100044_8_5_6,Nienberge Hannaschweg,,,,5_5_1,,
5,7,7_100044_9_5_6,Hiltrup Bahnhof,,,,5_8_1,,
418,7,7_100045_2_418_4,Wolbeck,,,,418_8_5,,
418,7,7_100045_4_418_4,Alexianerweg,,,,418_13_5,,
418,7,7_100045_5_418_4,Wolbeck,,,,418_8_5,,
418,7,7_100045_7_418_4,Alexianerweg,,,,418_13_5,,
418,7,7_100045_8_418_4,Wolbeck,,,,418_8_5,,
418,7,7_100045_10_418_4,Alexianerweg,,,,418_13_5,,
418,7,7_100045_11_418_4,Wolbeck,,,,418_8_5,,
418,7,7_100045_13_418_4,Alexianerweg,,,,418_13_5,,
418,7,7_100045_14_418_4,Hiltrup,,,,418_10_5,,
418,7,7_100045_16_418_4,Alexianerweg,,,,418_9_5,,
418,7,7_100045_17_418_4,Hiltrup,,,,418_10_5,,
418,7,7_100045_19_418_4,Alexianerweg,,,,418_9_5,,
418,7,7_100046_2_418_2,Wolbeck,,,,418_4_5,,
418,7,7_100046_3_418_2,Alexianerweg,,,,418_1_5,,
418,7,7_100046_4_418_2,Wolbeck,,,,418_4_5,,
418,7,7_100046_5_418_2,Alexianerweg,,,,418_1_5,,
418,7,7_100046_6_418_2,Wolbeck,,,,418_4_5,,
418,7,7_100046_7_418_2,Alexianerweg,,,,418_1_5,,
418,7,7_100046_8_418_2,Wolbeck,,,,418_4_5,,
418,7,7_100046_9_418_2,Alexianerweg,,,,418_1_5,,
418,7,7_100046_10_418_2,Wolbeck,,,,418_4_5,,
418,7,7_100047_2_418_3,Hiltrup,,,,418_10_5,,
418,7,7_100047_4_418_3,Alexianerweg,,,,418_9_5,,
418,7,7_100047_5_418_3,Hiltrup,,,,418_10_5,,
418,7,7_100047_7_418_3,Alexianerweg,,,,418_9_5,,
418,7,7_100047_8_418_3,Hiltrup,,,,418_10_5,,
418,7,7_100047_10_418_3,Alexianerweg,,,,418_9_5,,
418,7,7_100047_11_418_3,Hiltrup,,,,418_10_5,,
418,7,7_100047_13_418_3,Alexianerweg,,,,418_9_5,,
418,7,7_100047_14_418_3,Hiltrup,,,,418_10_5,,
418,7,7_100047_16_418_3,Alexianerweg,,,,418_9_5,,
418,7,7_100047_17_418_3,Hiltrup,,,,418_10_5,,
418,7,7_100047_19_418_3,Alexianerweg,,,,418_9_5,,
6,7,7_100048_2_6_8,Hiltrup Bahnhof,,,,6_304_1,,
6,7,7_100048_3_6_8,Coerde,,,,6_307_1,,
8,7,7_100048_5_8_8,Wolbeck Nogatstraße,,,,8_106_1,,
8,7,7_100048_6_8_8,Coerde,,,,8_103_1,,
6,7,7_100048_8_6_8,Hiltrup Bahnhof,,,,6_304_1,,
6,7,7_100048_9_6_8,Coerde,,,,6_307_1,,
6,7,7_100048_11_6_8,Hiltrup Bahnhof,,,,6_304_1,,
6,7,7_100048_12_6_8,Coerde,,,,6_307_1,,
6,7,7_100048_14_6_8,Hiltrup Bahnhof,,,,6_304_1,,
6,7,7_100048_15_6_8,Coerde,,,,6_307_1,,
2,7,7_100049_2_2_6,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100049_3_2_6,Alte Sternwarte,,,,2_6_1,,
2,7,7_100049_4_2_6,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100049_5_2_6,Alte Sternwarte,,,,2_6_1,,
2,7,7_100049_6_2_6,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100049_7_2_6,Alte Sternwarte,,,,2_6_1,,
2,7,7_100049_8_2_6,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100049_9_2_6,Alte Sternwarte,,,,2_6_1,,
2,7,7_100049_10_2_6,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100049_11_2_6,Alte Sternwarte,,,,2_6_1,,
2,7,7_100049_12_2_6,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100049_13_2_6,Alte Sternwarte,,,,2_6_1,,
2,7,7_100049_14_2_6,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100049_15_2_6,Alte Sternwarte,,,,2_6_1,,
2,7,7_100049_16_2_6,Mauritz-Mitte,,,,2_1_1,,
11,7,7_100050_2_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100050_3_11_6,Tannenhof,,,,11_6_1,,
11,7,7_100050_4_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100050_5_11_6,Tannenhof,,,,11_6_1,,
11,7,7_100050_6_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100050_7_11_6,Tannenhof,,,,11_6_1,,
11,7,7_100050_8_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100050_9_11_6,Tannenhof,,,,11_6_1,,
11,7,7_100050_10_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100050_11_11_6,Tannenhof,,,,11_6_1,,
11,7,7_100050_12_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
415,7,7_100051_2_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_4_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_6_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_8_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_10_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_12_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_14_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_16_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_18_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_20_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_22_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_24_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_26_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_28_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_30_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_32_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_34_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_36_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_38_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_40_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_42_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_44_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_46_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_48_415_1,Albachten Sendener Stiege,,,,415_2_5,,
415,7,7_100051_50_415_1,Haus Ruhr,,,,415_1_5,,
415,7,7_100051_52_415_1,Haus Ruhr,,,,415_1_5,,
408,7,7_100052_2_408_2,Gremmendorf Ehrenmal,,,,408_2_5,,
408,7,7_100052_4_408_2,Delstrup,,,,408_1_5,,
408,7,7_100052_5_408_2,Gremmendorf Ehrenmal,,,,408_2_5,,
408,7,7_100052_7_408_2,Delstrup,,,,408_1_5,,
14,7,7_100053_2_14_1,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100053_3_14_1,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100053_5_14_1,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100053_6_14_1,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100053_8_14_1,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100053_9_14_1,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100053_11_14_1,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100053_12_14_1,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100053_14_14_1,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100053_15_14_1,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100053_17_14_1,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100053_18_14_1,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100053_20_14_1,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
4,7,7_100054_2_4_6,Clemenshospital,,,,4_6_1,,
4,7,7_100054_4_4_6,Waldfriedhof Lauheide,,,,4_1_1,,
4,7,7_100054_5_4_6,Clemenshospital,,,,4_8_1,,
4,7,7_100054_7_4_6,Gelmer,,,,4_7_1,,
4,7,7_100054_8_4_6,Clemenshospital,,,,4_6_1,,
4,7,7_100054_10_4_6,Waldfriedhof Lauheide,,,,4_1_1,,
4,7,7_100054_11_4_6,Clemenshospital,,,,4_8_1,,
4,7,7_100054_13_4_6,Gelmer,,,,4_7_1,,
4,7,7_100054_14_4_6,Clemenshospital,,,,4_6_1,,
4,7,7_100054_16_4_6,Handorf Kaserne,,,,4_11_1,,
83,7,7_100054_18_83_6,Mecklenbeck Meckmannweg,,,,83_10_1,,
83,7,7_100054_19_83_6,Handorf Hornheide,,,,83_9_1,,
83,7,7_100054_21_83_6,Mecklenbeck Meckmannweg,,,,83_10_1,,
83,7,7_100054_22_83_6,Handorf Hornheide,,,,83_9_1,,
14,7,7_100055_2_14_2,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100055_4_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100055_5_14_2,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100055_7_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100055_8_14_2,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100055_10_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100055_11_14_2,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100055_13_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100055_14_14_2,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100055_16_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100055_17_14_2,Mauritz Friedhof,,,,14_4_1,,
14,7,7_100055_19_14_2,Zoo/LWL-Naturkundemuseum,,,,14_3_1,,
14,7,7_100055_20_14_2,Mauritz Friedhof,,,,14_4_1,,
6,7,7_100056_2_6_1,Coerde,,,,6_307_1,,
8,7,7_100056_4_8_1,Wolbeck Nogatstraße,,,,8_106_1,,
8,7,7_100056_5_8_1,Coerde,,,,8_103_1,,
6,7,7_100056_7_6_1,Hiltrup Bahnhof,,,,6_304_1,,
6,7,7_100056_8_6_1,Coerde,,,,6_307_1,,
6,7,7_100056_10_6_1,Hiltrup Bahnhof,,,,6_304_1,,
6,7,7_100056_11_6_1,Coerde,,,,6_307_1,,
6,7,7_100056_13_6_1,Hiltrup Bahnhof,,,,6_304_1,,
6,7,7_100056_14_6_1,Coerde,,,,6_307_1,,
6,7,7_100056_16_6_1,Hiltrup Bahnhof,,,,6_304_1,,
4,7,7_100057_2_4_2,Clemenshospital,,,,4_10_1,,
4,7,7_100057_4_4_2,Gelmer,,,,4_7_1,,
4,7,7_100057_5_4_2,Clemenshospital,,,,4_6_1,,
4,7,7_100057_7_4_2,Waldfriedhof Lauheide,,,,4_1_1,,
4,7,7_100057_8_4_2,Clemenshospital,,,,4_8_1,,
4,7,7_100057_10_4_2,Gelmer,,,,4_7_1,,
4,7,7_100057_11_4_2,Clemenshospital,,,,4_6_1,,
4,7,7_100057_13_4_2,Waldfriedhof Lauheide,,,,4_1_1,,
4,7,7_100057_14_4_2,Clemenshospital,,,,4_8_1,,
4,7,7_100057_16_4_2,Gelmer,,,,4_7_1,,
11,7,7_100058_2_11_5,Tannenhof,,,,11_6_1,,
11,7,7_100058_3_11_5,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100058_4_11_5,Tannenhof,,,,11_6_1,,
11,7,7_100058_5_11_5,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100058_6_11_5,Tannenhof,,,,11_6_1,,
11,7,7_100058_7_11_5,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100058_8_11_5,Tannenhof,,,,11_6_1,,
11,7,7_100058_9_11_5,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,7,7_100058_10_11_5,Tannenhof,,,,11_6_1,,
11,7,7_100058_11_11_5,Gievenbeck Dieckmannstr.,,,,11_3_1,,
16,7,7_100059_2_16_7,Kinderhaus Brüningheide,,,,16_1_1,,
16,7,7_100059_3_16_7,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,7,7_100059_4_16_7,Kinderhaus Brüningheide,,,,16_1_1,,
16,7,7_100059_5_16_7,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,7,7_100059_6_16_7,Kinderhaus Brüningheide,,,,16_1_1,,
15,7,7_100059_7_15_7,Albachten Bahnhof,,,,15_8_1,,
15,7,7_100059_8_15_7,Kinderhaus Brüningheide,,,,15_9_1,,
16,7,7_100059_9_16_7,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,7,7_100059_10_16_7,Kinderhaus Brüningheide,,,,16_1_1,,
15,7,7_100059_11_15_7,Albachten Bahnhof,,,,15_8_1,,
4,7,7_100060_2_4_5,Gelmer,,,,4_7_1,,
4,7,7_100060_3_4_5,Clemenshospital,,,,4_6_1,,
4,7,7_100060_5_4_5,Waldfriedhof Lauheide,,,,4_1_1,,
4,7,7_100060_6_4_5,Clemenshospital,,,,4_8_1,,
10,7,7_100060_8_10_5,Handorf Hornheide,,,,10_315_1,,
10,7,7_100060_10_10_5,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,7,7_100060_11_10_5,Handorf Hornheide,,,,10_7_1,,
10,7,7_100060_13_10_5,Mecklenbeck Waldweg,,,,10_408_1,,
10,7,7_100060_14_10_5,Handorf Hornheide,,,,10_315_1,,
10,7,7_100060_16_10_5,Mecklenbeck Meckmannweg,,,,10_4_1,,
418,7,7_100061_2_418_6,Wolbeck,,,,418_8_5,,
418,7,7_100061_4_418_6,Alexianerweg,,,,418_13_5,,
418,7,7_100061_5_418_6,Wolbeck,,,,418_8_5,,
418,7,7_100061_7_418_6,Alexianerweg,,,,418_13_5,,
418,7,7_100061_8_418_6,Wolbeck,,,,418_8_5,,
418,7,7_100061_10_418_6,Alexianerweg,,,,418_13_5,,
418,7,7_100061_11_418_6,Wolbeck,,,,418_8_5,,
418,7,7_100061_13_418_6,Alexianerweg,,,,418_13_5,,
418,7,7_100061_14_418_6,Wolbeck,,,,418_8_5,,
418,7,7_100062_2_418_5,Hiltrup,,,,418_10_5,,
418,7,7_100062_4_418_5,Alexianerweg,,,,418_9_5,,
418,7,7_100062_5_418_5,Hiltrup,,,,418_10_5,,
418,7,7_100062_7_418_5,Alexianerweg,,,,418_9_5,,
418,7,7_100062_8_418_5,Hiltrup,,,,418_10_5,,
418,7,7_100062_10_418_5,Alexianerweg,,,,418_9_5,,
418,7,7_100062_11_418_5,Hiltrup,,,,418_10_5,,
418,7,7_100062_13_418_5,Alexianerweg,,,,418_9_5,,
418,7,7_100062_14_418_5,Wolbeck,,,,418_8_5,,
418,7,7_100062_16_418_5,Alexianerweg,,,,418_13_5,,
2,7,7_100063_2_2_5,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100063_3_2_5,Alte Sternwarte,,,,2_6_1,,
2,7,7_100063_4_2_5,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100063_5_2_5,Alte Sternwarte,,,,2_6_1,,
2,7,7_100063_6_2_5,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100063_7_2_5,Alte Sternwarte,,,,2_6_1,,
2,7,7_100063_8_2_5,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100063_9_2_5,Alte Sternwarte,,,,2_6_1,,
2,7,7_100063_10_2_5,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100063_11_2_5,Alte Sternwarte,,,,2_6_1,,
2,7,7_100063_12_2_5,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100063_13_2_5,Alte Sternwarte,,,,2_6_1,,
2,7,7_100063_14_2_5,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100063_15_2_5,Alte Sternwarte,,,,2_6_1,,
1,7,7_100064_2_1_7,Roxel Hallenbad,,,,1_11_1,,
1,7,7_100064_3_1_7,Amelsbüren Bahnhof,,,,1_24_1,,
1,7,7_100064_4_1_7,Roxel Hallenbad,,,,1_11_1,,
1,7,7_100064_5_1_7,Amelsbüren Bahnhof,,,,1_24_1,,
1,7,7_100064_6_1_7,Roxel Hallenbad,,,,1_11_1,,
1,7,7_100064_7_1_7,Amelsbüren Bahnhof,,,,1_24_1,,
2,7,7_100065_2_2_3,Alte Sternwarte,,,,2_6_1,,
2,7,7_100065_3_2_3,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100065_4_2_3,Alte Sternwarte,,,,2_6_1,,
2,7,7_100065_5_2_3,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100065_6_2_3,Alte Sternwarte,,,,2_6_1,,
2,7,7_100065_7_2_3,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100065_8_2_3,Alte Sternwarte,,,,2_6_1,,
2,7,7_100065_9_2_3,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100065_10_2_3,Alte Sternwarte,,,,2_6_1,,
2,7,7_100065_11_2_3,Mauritz-Mitte,,,,2_1_1,,
2,7,7_100065_12_2_3,Alte Sternwarte,,,,2_6_1,,
8,7,7_100066_2_8_3,Wolbeck Nogatstraße,,,,8_106_1,,
8,7,7_100066_3_8_3,Coerde,,,,8_103_1,,
8,7,7_100066_5_8_3,Wolbeck Nogatstraße,,,,8_106_1,,
8,7,7_100066_6_8_3,Coerde,,,,8_103_1,,
8,7,7_100066_8_8_3,Wolbeck Nogatstraße,,,,8_106_1,,
8,7,7_100066_9_8_3,Coerde,,,,8_103_1,,
8,7,7_100066_11_8_3,Wolbeck Nogatstraße,,,,8_106_1,,
8,7,7_100066_12_8_3,Coerde,,,,8_103_1,,
82,7,7_100066_14_82_3,Hiltrup Franz-Marc-Weg,,,,82_810_1,,
